Ticker,ClientId
AAPL,335792539113
AAPL,116752122911
AAPL,300735632140
AAPL,299429029719
AAPL,945335293914
AAPL,907563577905
AAPL,292139666017
AAPL,439019075536
AAPL,771471427671
AAPL,159109665895
AMZN,150356570505
AMZN,544078745269
AMZN,572843920241
AMZN,155604316354
AMZN,187639011553
AMZN,157359696346
AMZN,765987018661
AMZN,249257358186
AMZN,162030045804
AMZN,299036288658
AMZN,269119713890
AMZN,243594586713
AMZN,119946932747
AMZN,269880176024
AMZN,318001085904
AMZN,256125619341
AMZN,225642530961
AMZN,270658553091
AMZN,291792017083
AMZN,336722498859
AMZN,156675920324
AMZN,117749753140
AMZN,228508199744
AMZN,323282202770
AMZN,246294755843
AMZN,285035447110
AMZN,276649921990
AMZN,227528361163
AMZN,176612528197
AMZN,215447615688
AMZN,960293537297
AMZN,230642483437
AMZN,338903308978
AMZN,850629319815
AMZN,464822462670
AMZN,506507454805
AMZN,748680785392
AMZN,273298530715
AMZN,243139810654
AMZN,182688518062
AMZN,179279271715
AMZN,224811071508
AMZN,164729309190
AMZN,167914547569
AMZN,240382309971
AMZN,159251973112
AMZN,221758357928
AMZN,196425050089
AMZN,406187290902
AMZN,206601930681
AMZN,249622457865
AMZN,295470960133
AMZN,650315056574
AMZN,154121891789
AMZN,208499631953
AMZN,306367915522
AMZN,144607943326
AMZN,795086889288
AMZN,122716205886
AMZN,326777526125
AMZN,139433899395
AMZN,222830710175
AMZN,205709773130
AMZN,112902927533
AMZN,857489273803
AMZN,238307976408
AMZN,326569733763
AMZN,137435346310
AMZN,123699428021
AMZN,112294343954
AMZN,278297990153
AMZN,409743841537
AMZN,236017610014
AMZN,225651595989
AMZN,151763108005
AMZN,285221818419
AMZN,381390395689
AMZN,501255905517
AMZN,282114946512
AMZN,112627157493
AMZN,480168890286
AMZN,155935895268
AMZN,526729994910
AMZN,287415852592
AMZN,234424904605
AMZN,186442042509
AMZN,279597738826
AMZN,233203896564
AMZN,316800710636
AMZN,142436214038
AMZN,335792539113
AMZN,116752122911
AMZN,300735632140
AMZN,299429029719
AMZN,945335293914
AMZN,907563577905
AMZN,292139666017
AMZN,439019075536
AMZN,771471427671
AMZN,159109665895
FB,150356570505
FB,544078745269
FB,572843920241
FB,155604316354
FB,187639011553
FB,157359696346
FB,765987018661
FB,249257358186
FB,162030045804
FB,299036288658
FB,269119713890
FB,243594586713
FB,119946932747
FB,269880176024
FB,318001085904
FB,256125619341
FB,225642530961
FB,270658553091
FB,291792017083
FB,336722498859
FB,156675920324
FB,117749753140
FB,228508199744
FB,323282202770
FB,246294755843
FB,285035447110
FB,276649921990
FB,227528361163
FB,176612528197
FB,215447615688
FB,960293537297
FB,230642483437
FB,338903308978
FB,850629319815
FB,464822462670
FB,506507454805
FB,748680785392
FB,273298530715
FB,243139810654
FB,182688518062
FB,179279271715
FB,224811071508
FB,164729309190
FB,167914547569
FB,240382309971
FB,159251973112
FB,221758357928
FB,196425050089
FB,406187290902
FB,206601930681
FB,249622457865
FB,295470960133
FB,650315056574
FB,154121891789
FB,208499631953
FB,306367915522
FB,144607943326
FB,795086889288
FB,122716205886
FB,326777526125
FB,139433899395
FB,222830710175
FB,205709773130
FB,112902927533
FB,857489273803
FB,238307976408
FB,326569733763
FB,137435346310
FB,123699428021
FB,112294343954
FB,278297990153
FB,409743841537
FB,236017610014
FB,225651595989
FB,151763108005
FB,285221818419
FB,381390395689
FB,501255905517
FB,282114946512
FB,112627157493
FB,480168890286
FB,155935895268
FB,526729994910
FB,287415852592
FB,234424904605
FB,186442042509
FB,279597738826
FB,233203896564
FB,316800710636
FB,142436214038
FB,335792539113
FB,116752122911
FB,300735632140
FB,299429029719
FB,945335293914
FB,907563577905
FB,292139666017
FB,439019075536
FB,771471427671
FB,159109665895
GOOG,150356570505
GOOG,544078745269
GOOG,572843920241
GOOG,155604316354
GOOG,187639011553
GOOG,157359696346
GOOG,765987018661
GOOG,249257358186
GOOG,162030045804
GOOG,299036288658
GOOG,269119713890
GOOG,243594586713
GOOG,119946932747
GOOG,269880176024
GOOG,318001085904
GOOG,256125619341
GOOG,225642530961
GOOG,270658553091
GOOG,291792017083
GOOG,336722498859
GOOG,156675920324
GOOG,117749753140
GOOG,228508199744
GOOG,323282202770
GOOG,246294755843
GOOG,285035447110
GOOG,276649921990
GOOG,227528361163
GOOG,176612528197
GOOG,215447615688
GOOG,960293537297
GOOG,230642483437
GOOG,338903308978
GOOG,850629319815
GOOG,464822462670
GOOG,506507454805
GOOG,748680785392
GOOG,273298530715
GOOG,243139810654
GOOG,182688518062
GOOG,179279271715
GOOG,224811071508
GOOG,164729309190
GOOG,167914547569
GOOG,240382309971
GOOG,159251973112
GOOG,221758357928
GOOG,196425050089
GOOG,406187290902
GOOG,206601930681
GOOG,249622457865
GOOG,295470960133
GOOG,650315056574
GOOG,154121891789
GOOG,208499631953
GOOG,306367915522
GOOG,144607943326
GOOG,795086889288
GOOG,122716205886
GOOG,326777526125
GOOG,139433899395
GOOG,222830710175
GOOG,205709773130
GOOG,112902927533
GOOG,857489273803
GOOG,238307976408
GOOG,326569733763
GOOG,137435346310
GOOG,123699428021
GOOG,112294343954
GOOG,278297990153
GOOG,409743841537
GOOG,236017610014
GOOG,225651595989
GOOG,151763108005
GOOG,285221818419
GOOG,381390395689
GOOG,501255905517
GOOG,282114946512
GOOG,112627157493
GOOG,480168890286
GOOG,155935895268
GOOG,526729994910
GOOG,287415852592
GOOG,234424904605
GOOG,186442042509
GOOG,279597738826
GOOG,233203896564
GOOG,316800710636
GOOG,142436214038
GOOG,335792539113
GOOG,116752122911
GOOG,300735632140
GOOG,299429029719
GOOG,945335293914
GOOG,907563577905
GOOG,292139666017
GOOG,439019075536
GOOG,771471427671
GOOG,159109665895
GOOGL,150356570505
GOOGL,544078745269
GOOGL,572843920241
GOOGL,155604316354
GOOGL,187639011553
GOOGL,157359696346
GOOGL,765987018661
GOOGL,249257358186
GOOGL,162030045804
GOOGL,299036288658
GOOGL,269119713890
GOOGL,243594586713
GOOGL,119946932747
GOOGL,269880176024
GOOGL,318001085904
GOOGL,256125619341
GOOGL,225642530961
GOOGL,270658553091
GOOGL,291792017083
GOOGL,336722498859
GOOGL,156675920324
GOOGL,117749753140
GOOGL,228508199744
GOOGL,323282202770
GOOGL,246294755843
GOOGL,285035447110
GOOGL,276649921990
GOOGL,227528361163
GOOGL,176612528197
GOOGL,215447615688
GOOGL,960293537297
GOOGL,230642483437
GOOGL,338903308978
GOOGL,850629319815
GOOGL,464822462670
GOOGL,506507454805
GOOGL,748680785392
GOOGL,273298530715
GOOGL,243139810654
GOOGL,182688518062
GOOGL,179279271715
GOOGL,224811071508
GOOGL,164729309190
GOOGL,167914547569
GOOGL,240382309971
GOOGL,159251973112
GOOGL,221758357928
GOOGL,196425050089
GOOGL,406187290902
GOOGL,206601930681
GOOGL,249622457865
GOOGL,295470960133
GOOGL,650315056574
GOOGL,154121891789
GOOGL,208499631953
GOOGL,306367915522
GOOGL,144607943326
GOOGL,795086889288
GOOGL,122716205886
GOOGL,326777526125
GOOGL,139433899395
GOOGL,222830710175
GOOGL,205709773130
GOOGL,112902927533
GOOGL,857489273803
GOOGL,238307976408
GOOGL,326569733763
GOOGL,137435346310
GOOGL,123699428021
GOOGL,112294343954
GOOGL,278297990153
GOOGL,409743841537
GOOGL,236017610014
GOOGL,225651595989
GOOGL,151763108005
GOOGL,285221818419
GOOGL,381390395689
GOOGL,501255905517
GOOGL,282114946512
GOOGL,112627157493
GOOGL,480168890286
GOOGL,155935895268
GOOGL,526729994910
GOOGL,287415852592
GOOGL,234424904605
GOOGL,186442042509
GOOGL,279597738826
GOOGL,233203896564
GOOGL,316800710636
GOOGL,142436214038
GOOGL,335792539113
GOOGL,116752122911
GOOGL,300735632140
GOOGL,299429029719
GOOGL,945335293914
GOOGL,907563577905
GOOGL,292139666017
GOOGL,439019075536
GOOGL,771471427671
GOOGL,159109665895
V,150356570505
V,544078745269
V,572843920241
V,155604316354
V,187639011553
V,157359696346
V,765987018661
V,249257358186
V,162030045804
V,299036288658
V,269119713890
V,243594586713
V,119946932747
V,269880176024
V,318001085904
V,256125619341
V,225642530961
V,270658553091
V,291792017083
V,336722498859
V,156675920324
V,117749753140
V,228508199744
V,323282202770
V,246294755843
V,285035447110
V,276649921990
V,227528361163
V,176612528197
V,215447615688
V,960293537297
V,230642483437
V,338903308978
V,850629319815
V,464822462670
V,506507454805
V,748680785392
V,273298530715
V,243139810654
V,182688518062
V,179279271715
V,224811071508
V,164729309190
V,167914547569
V,240382309971
V,159251973112
V,221758357928
V,196425050089
V,406187290902
V,206601930681
V,249622457865
V,295470960133
V,650315056574
V,154121891789
V,208499631953
V,306367915522
V,144607943326
V,795086889288
V,122716205886
V,326777526125
V,139433899395
V,222830710175
V,205709773130
V,112902927533
V,857489273803
V,238307976408
V,326569733763
V,137435346310
V,123699428021
V,112294343954
V,278297990153
V,409743841537
V,236017610014
V,225651595989
V,151763108005
V,285221818419
V,381390395689
V,501255905517
V,282114946512
V,112627157493
V,480168890286
V,155935895268
V,526729994910
V,287415852592
V,234424904605
V,186442042509
V,279597738826
V,233203896564
V,316800710636
V,142436214038
V,335792539113
V,116752122911
V,300735632140
V,299429029719
V,945335293914
V,907563577905
V,292139666017
V,439019075536
V,771471427671
V,159109665895
UNH,150356570505
UNH,544078745269
UNH,572843920241
UNH,155604316354
UNH,187639011553
UNH,157359696346
UNH,765987018661
UNH,249257358186
UNH,162030045804
UNH,299036288658
UNH,269119713890
UNH,243594586713
UNH,119946932747
UNH,269880176024
UNH,318001085904
UNH,256125619341
UNH,225642530961
UNH,270658553091
UNH,291792017083
UNH,336722498859
UNH,156675920324
UNH,117749753140
UNH,228508199744
UNH,323282202770
UNH,246294755843
UNH,285035447110
UNH,276649921990
UNH,227528361163
UNH,176612528197
UNH,215447615688
UNH,960293537297
UNH,230642483437
UNH,338903308978
UNH,850629319815
UNH,464822462670
UNH,506507454805
UNH,748680785392
UNH,273298530715
UNH,243139810654
UNH,182688518062
UNH,179279271715
UNH,224811071508
UNH,164729309190
UNH,167914547569
UNH,240382309971
UNH,159251973112
UNH,221758357928
UNH,196425050089
UNH,406187290902
UNH,206601930681
UNH,249622457865
UNH,295470960133
UNH,650315056574
UNH,154121891789
UNH,208499631953
UNH,306367915522
UNH,144607943326
UNH,795086889288
UNH,122716205886
UNH,326777526125
UNH,139433899395
UNH,222830710175
UNH,205709773130
UNH,112902927533
UNH,857489273803
UNH,238307976408
UNH,326569733763
UNH,137435346310
UNH,123699428021
UNH,112294343954
UNH,278297990153
UNH,409743841537
UNH,236017610014
UNH,225651595989
UNH,151763108005
UNH,285221818419
UNH,381390395689
UNH,501255905517
UNH,282114946512
UNH,112627157493
UNH,480168890286
UNH,155935895268
UNH,526729994910
UNH,287415852592
UNH,234424904605
UNH,186442042509
UNH,279597738826
UNH,233203896564
UNH,316800710636
UNH,142436214038
UNH,335792539113
UNH,116752122911
UNH,300735632140
UNH,299429029719
UNH,945335293914
UNH,907563577905
UNH,292139666017
UNH,439019075536
UNH,771471427671
UNH,159109665895
MA,150356570505
MA,544078745269
MA,572843920241
MA,155604316354
MA,187639011553
MA,157359696346
MA,765987018661
MA,249257358186
MA,162030045804
MA,299036288658
MA,269119713890
MA,243594586713
MA,119946932747
MA,269880176024
MA,318001085904
MA,256125619341
MA,225642530961
MA,270658553091
MA,291792017083
MA,336722498859
MA,156675920324
MA,117749753140
MA,228508199744
MA,323282202770
MA,246294755843
MA,285035447110
MA,276649921990
MA,227528361163
MA,176612528197
MA,215447615688
MA,960293537297
MA,230642483437
MA,338903308978
MA,850629319815
MA,464822462670
MA,506507454805
MA,748680785392
MA,273298530715
MA,243139810654
MA,182688518062
MA,179279271715
MA,224811071508
MA,164729309190
MA,167914547569
MA,240382309971
MA,159251973112
MA,221758357928
MA,196425050089
MA,406187290902
MA,206601930681
MA,249622457865
MA,295470960133
MA,650315056574
MA,154121891789
MA,208499631953
MA,306367915522
MA,144607943326
MA,795086889288
MA,122716205886
MA,326777526125
MA,139433899395
MA,222830710175
MA,205709773130
MA,112902927533
MA,857489273803
MA,238307976408
MA,326569733763
MA,137435346310
MA,123699428021
MA,112294343954
MA,278297990153
MA,409743841537
MA,236017610014
MA,225651595989
MA,151763108005
MA,285221818419
MA,381390395689
MA,501255905517
MA,282114946512
MA,112627157493
MA,480168890286
MA,155935895268
MA,526729994910
MA,287415852592
MA,234424904605
MA,186442042509
MA,279597738826
MA,233203896564
MA,316800710636
MA,142436214038
MA,335792539113
MA,116752122911
MA,300735632140
MA,299429029719
MA,945335293914
MA,907563577905
MA,292139666017
MA,439019075536
MA,771471427671
MA,159109665895
MRK,150356570505
MRK,544078745269
MRK,572843920241
MRK,155604316354
MRK,187639011553
MRK,157359696346
MRK,765987018661
MRK,249257358186
MRK,162030045804
MRK,299036288658
MRK,269119713890
MRK,243594586713
MRK,119946932747
MRK,269880176024
MRK,318001085904
MRK,256125619341
MRK,225642530961
MRK,270658553091
MRK,291792017083
MRK,336722498859
MRK,156675920324
MRK,117749753140
MRK,228508199744
MRK,323282202770
MRK,246294755843
MRK,285035447110
MRK,276649921990
MRK,227528361163
MRK,176612528197
MRK,215447615688
MRK,960293537297
MRK,230642483437
MRK,338903308978
MRK,850629319815
MRK,464822462670
MRK,506507454805
MRK,748680785392
MRK,273298530715
MRK,243139810654
MRK,182688518062
MRK,179279271715
MRK,224811071508
MRK,164729309190
MRK,167914547569
MRK,240382309971
MRK,159251973112
MRK,221758357928
MRK,196425050089
MRK,406187290902
MRK,206601930681
MRK,249622457865
MRK,295470960133
MRK,650315056574
MRK,154121891789
MRK,208499631953
MRK,306367915522
MRK,144607943326
MRK,795086889288
MRK,122716205886
MRK,326777526125
MRK,139433899395
MRK,222830710175
MRK,205709773130
MRK,112902927533
MRK,857489273803
MRK,238307976408
MRK,326569733763
MRK,137435346310
MRK,123699428021
MRK,112294343954
MRK,278297990153
MRK,409743841537
MRK,236017610014
MRK,225651595989
MRK,151763108005
MRK,285221818419
MRK,381390395689
MRK,501255905517
MRK,282114946512
MRK,112627157493
MRK,480168890286
MRK,155935895268
MRK,526729994910
MRK,287415852592
MRK,234424904605
MRK,186442042509
MRK,279597738826
MRK,233203896564
MRK,316800710636
MRK,142436214038
MRK,335792539113
MRK,116752122911
MRK,300735632140
MRK,299429029719
MRK,945335293914
MRK,907563577905
MRK,292139666017
MRK,439019075536
MRK,771471427671
MRK,159109665895
CSCO,150356570505
CSCO,544078745269
CSCO,572843920241
CSCO,155604316354
CSCO,187639011553
CSCO,157359696346
CSCO,765987018661
CSCO,249257358186
CSCO,162030045804
CSCO,299036288658
CSCO,269119713890
CSCO,243594586713
CSCO,119946932747
CSCO,269880176024
CSCO,318001085904
CSCO,256125619341
CSCO,225642530961
CSCO,270658553091
CSCO,291792017083
CSCO,336722498859
CSCO,156675920324
CSCO,117749753140
CSCO,228508199744
CSCO,323282202770
CSCO,246294755843
CSCO,285035447110
CSCO,276649921990
CSCO,227528361163
CSCO,176612528197
CSCO,215447615688
CSCO,960293537297
CSCO,230642483437
CSCO,338903308978
CSCO,850629319815
CSCO,464822462670
CSCO,506507454805
CSCO,748680785392
CSCO,273298530715
CSCO,243139810654
CSCO,182688518062
CSCO,179279271715
CSCO,224811071508
CSCO,164729309190
CSCO,167914547569
CSCO,240382309971
CSCO,159251973112
CSCO,221758357928
CSCO,196425050089
CSCO,406187290902
CSCO,206601930681
CSCO,249622457865
CSCO,295470960133
CSCO,650315056574
CSCO,154121891789
CSCO,208499631953
CSCO,306367915522
CSCO,144607943326
CSCO,795086889288
CSCO,122716205886
CSCO,326777526125
CSCO,139433899395
CSCO,222830710175
CSCO,205709773130
CSCO,112902927533
CSCO,857489273803
CSCO,238307976408
CSCO,326569733763
CSCO,137435346310
CSCO,123699428021
CSCO,112294343954
CSCO,278297990153
CSCO,409743841537
CSCO,236017610014
CSCO,225651595989
CSCO,151763108005
CSCO,285221818419
CSCO,381390395689
CSCO,501255905517
CSCO,282114946512
CSCO,112627157493
CSCO,480168890286
CSCO,155935895268
CSCO,526729994910
CSCO,287415852592
CSCO,234424904605
CSCO,186442042509
CSCO,279597738826
CSCO,233203896564
CSCO,316800710636
CSCO,142436214038
CSCO,335792539113
CSCO,116752122911
CSCO,300735632140
CSCO,299429029719
CSCO,945335293914
CSCO,907563577905
CSCO,292139666017
CSCO,439019075536
CSCO,771471427671
CSCO,159109665895
ADBE,150356570505
ADBE,544078745269
ADBE,572843920241
ADBE,155604316354
ADBE,187639011553
ADBE,157359696346
ADBE,765987018661
ADBE,249257358186
ADBE,162030045804
ADBE,299036288658
ADBE,269119713890
ADBE,243594586713
ADBE,119946932747
ADBE,269880176024
ADBE,318001085904
ADBE,256125619341
ADBE,225642530961
ADBE,270658553091
ADBE,291792017083
ADBE,336722498859
ADBE,156675920324
ADBE,117749753140
ADBE,228508199744
ADBE,323282202770
ADBE,246294755843
ADBE,285035447110
ADBE,276649921990
ADBE,227528361163
ADBE,176612528197
ADBE,215447615688
ADBE,960293537297
ADBE,230642483437
ADBE,338903308978
ADBE,850629319815
ADBE,464822462670
ADBE,506507454805
ADBE,748680785392
ADBE,273298530715
ADBE,243139810654
ADBE,182688518062
ADBE,179279271715
ADBE,224811071508
ADBE,164729309190
ADBE,167914547569
ADBE,240382309971
ADBE,159251973112
ADBE,221758357928
ADBE,196425050089
ADBE,406187290902
ADBE,206601930681
ADBE,249622457865
ADBE,295470960133
ADBE,650315056574
ADBE,154121891789
ADBE,208499631953
ADBE,306367915522
ADBE,144607943326
ADBE,795086889288
ADBE,122716205886
ADBE,326777526125
ADBE,139433899395
ADBE,222830710175
ADBE,205709773130
ADBE,112902927533
ADBE,857489273803
ADBE,238307976408
ADBE,326569733763
ADBE,137435346310
ADBE,123699428021
ADBE,112294343954
ADBE,278297990153
ADBE,409743841537
ADBE,236017610014
ADBE,225651595989
ADBE,151763108005
ADBE,285221818419
ADBE,381390395689
ADBE,501255905517
ADBE,282114946512
ADBE,112627157493
ADBE,480168890286
ADBE,155935895268
ADBE,526729994910
ADBE,287415852592
ADBE,234424904605
ADBE,186442042509
ADBE,279597738826
ADBE,233203896564
ADBE,316800710636
ADBE,142436214038
ADBE,335792539113
ADBE,116752122911
ADBE,300735632140
ADBE,299429029719
ADBE,945335293914
ADBE,907563577905
ADBE,292139666017
ADBE,439019075536
ADBE,771471427671
ADBE,159109665895
NFLX,150356570505
NFLX,544078745269
NFLX,572843920241
NFLX,155604316354
NFLX,187639011553
NFLX,157359696346
NFLX,765987018661
NFLX,249257358186
NFLX,162030045804
NFLX,299036288658
NFLX,269119713890
NFLX,243594586713
NFLX,119946932747
NFLX,269880176024
NFLX,318001085904
NFLX,256125619341
NFLX,225642530961
NFLX,270658553091
NFLX,291792017083
NFLX,336722498859
NFLX,156675920324
NFLX,117749753140
NFLX,228508199744
NFLX,323282202770
NFLX,246294755843
NFLX,285035447110
NFLX,276649921990
NFLX,227528361163
NFLX,176612528197
NFLX,215447615688
NFLX,960293537297
NFLX,230642483437
NFLX,338903308978
NFLX,850629319815
NFLX,464822462670
NFLX,506507454805
NFLX,748680785392
NFLX,273298530715
NFLX,243139810654
NFLX,182688518062
NFLX,179279271715
NFLX,224811071508
NFLX,164729309190
NFLX,167914547569
NFLX,240382309971
NFLX,159251973112
NFLX,221758357928
NFLX,196425050089
NFLX,406187290902
NFLX,206601930681
NFLX,249622457865
NFLX,295470960133
NFLX,650315056574
NFLX,154121891789
NFLX,208499631953
NFLX,306367915522
NFLX,144607943326
NFLX,795086889288
NFLX,122716205886
NFLX,326777526125
NFLX,139433899395
NFLX,222830710175
NFLX,205709773130
NFLX,112902927533
NFLX,857489273803
NFLX,238307976408
NFLX,326569733763
NFLX,137435346310
NFLX,123699428021
NFLX,112294343954
NFLX,278297990153
NFLX,409743841537
NFLX,236017610014
NFLX,225651595989
NFLX,151763108005
NFLX,285221818419
NFLX,381390395689
NFLX,501255905517
NFLX,282114946512
NFLX,112627157493
NFLX,480168890286
NFLX,155935895268
NFLX,526729994910
NFLX,287415852592
NFLX,234424904605
NFLX,186442042509
NFLX,279597738826
NFLX,233203896564
NFLX,316800710636
NFLX,142436214038
NFLX,335792539113
NFLX,116752122911
NFLX,300735632140
NFLX,299429029719
NFLX,945335293914
NFLX,907563577905
NFLX,292139666017
NFLX,439019075536
NFLX,771471427671
NFLX,159109665895
NVDA,150356570505
NVDA,544078745269
NVDA,572843920241
NVDA,155604316354
NVDA,187639011553
NVDA,157359696346
NVDA,765987018661
NVDA,249257358186
NVDA,162030045804
NVDA,299036288658
NVDA,269119713890
NVDA,243594586713
NVDA,119946932747
NVDA,269880176024
NVDA,318001085904
NVDA,256125619341
NVDA,225642530961
NVDA,270658553091
NVDA,291792017083
NVDA,336722498859
NVDA,156675920324
NVDA,117749753140
NVDA,228508199744
NVDA,323282202770
NVDA,246294755843
NVDA,285035447110
NVDA,276649921990
NVDA,227528361163
NVDA,176612528197
NVDA,215447615688
NVDA,960293537297
NVDA,230642483437
NVDA,338903308978
NVDA,850629319815
NVDA,464822462670
NVDA,506507454805
NVDA,748680785392
NVDA,273298530715
NVDA,243139810654
NVDA,182688518062
NVDA,179279271715
NVDA,224811071508
NVDA,164729309190
NVDA,167914547569
NVDA,240382309971
NVDA,159251973112
NVDA,221758357928
NVDA,196425050089
NVDA,406187290902
NVDA,206601930681
NVDA,249622457865
NVDA,295470960133
NVDA,650315056574
NVDA,154121891789
NVDA,208499631953
NVDA,306367915522
NVDA,144607943326
NVDA,795086889288
NVDA,122716205886
NVDA,326777526125
NVDA,139433899395
NVDA,222830710175
NVDA,205709773130
NVDA,112902927533
NVDA,857489273803
NVDA,238307976408
NVDA,326569733763
NVDA,137435346310
NVDA,123699428021
NVDA,112294343954
NVDA,278297990153
NVDA,409743841537
NVDA,236017610014
NVDA,225651595989
NVDA,151763108005
NVDA,285221818419
NVDA,381390395689
NVDA,501255905517
NVDA,282114946512
NVDA,112627157493
NVDA,480168890286
NVDA,155935895268
NVDA,526729994910
NVDA,287415852592
NVDA,234424904605
NVDA,186442042509
NVDA,279597738826
NVDA,233203896564
NVDA,316800710636
NVDA,142436214038
NVDA,335792539113
NVDA,116752122911
NVDA,300735632140
NVDA,299429029719
NVDA,945335293914
NVDA,907563577905
NVDA,292139666017
NVDA,439019075536
NVDA,771471427671
NVDA,159109665895
PEP,150356570505
PEP,544078745269
PEP,572843920241
PEP,155604316354
PEP,187639011553
PEP,157359696346
PEP,765987018661
PEP,249257358186
PEP,162030045804
PEP,299036288658
PEP,269119713890
PEP,243594586713
PEP,119946932747
PEP,269880176024
PEP,318001085904
PEP,256125619341
PEP,225642530961
PEP,270658553091
PEP,291792017083
PEP,336722498859
PEP,156675920324
PEP,117749753140
PEP,228508199744
PEP,323282202770
PEP,246294755843
PEP,285035447110
PEP,276649921990
PEP,227528361163
PEP,176612528197
PEP,215447615688
PEP,960293537297
PEP,230642483437
PEP,338903308978
PEP,850629319815
PEP,464822462670
PEP,506507454805
PEP,748680785392
PEP,273298530715
PEP,243139810654
PEP,182688518062
PEP,179279271715
PEP,224811071508
PEP,164729309190
PEP,167914547569
PEP,240382309971
PEP,159251973112
PEP,221758357928
PEP,196425050089
PEP,406187290902
PEP,206601930681
PEP,249622457865
PEP,295470960133
PEP,650315056574
PEP,154121891789
PEP,208499631953
PEP,306367915522
PEP,144607943326
PEP,795086889288
PEP,122716205886
PEP,326777526125
PEP,139433899395
PEP,222830710175
PEP,205709773130
PEP,112902927533
PEP,857489273803
PEP,238307976408
PEP,326569733763
PEP,137435346310
PEP,123699428021
PEP,112294343954
PEP,278297990153
PEP,409743841537
PEP,236017610014
PEP,225651595989
PEP,151763108005
PEP,285221818419
PEP,381390395689
PEP,501255905517
PEP,282114946512
PEP,112627157493
PEP,480168890286
PEP,155935895268
PEP,526729994910
PEP,287415852592
PEP,234424904605
PEP,186442042509
